,Week,Team,Player,Slot,Pos,Status,Proj,Actual
156,2,1,DeVante Parker,20,Bench,ACTIVE,12.142086372,16.3
157,2,1,Darren Waller,6,TE,ACTIVE,13.236103249000001,28.5
158,2,1,Russell Wilson,0,QB,ACTIVE,18.230131451,33.42
159,2,1,Diontae Johnson,4,WR,ACTIVE,12.1190944624,23.200000000000003
160,2,1,Greg Zuerlein,17,K,ACTIVE,7.743754553,11.0
161,2,1,Antonio Gibson,20,Bench,DOUBTFUL,9.306217028,12.2
162,2,1,Dallas Goedert,20,Bench,ACTIVE,9.780808647999999,7.0
163,2,1,Emmanuel Sanders,20,Bench,ACTIVE,12.764741399100002,2.8
164,2,1,Buccaneers D/ST,16,Def,NA,7.841973801,12.0
165,2,2,Julio Jones,4,WR,QUESTIONABLE,18.041039917800003,4.4
166,2,2,Joe Mixon,2,RB,INJURY_RESERVE,14.858773801,12.600000000000001
167,2,2,Lamar Jackson,0,QB,ACTIVE,23.337456214,17.560000000000002
168,2,2,Adam Thielen,4,WR,ACTIVE,15.551708408000001,6.1
169,2,2,Keenan Allen,4,WR,ACTIVE,13.2149717929,16.6
170,2,2,Zach Ertz,6,TE,ACTIVE,12.121933460000001,9.2
171,2,2,Cam Akers,20,Bench,ACTIVE,8.433302434999998,1.3
172,2,2,Will Fuller V,23,Flex,SUSPENSION,13.214152525,0.0
173,2,2,J.K. Dobbins,20,Bench,ACTIVE,7.4788156830000005,7.1000000000000005
174,2,2,CeeDee Lamb,20,Bench,ACTIVE,10.8261222659,17.5
175,2,2,Tarik Cohen,20,Bench,INJURY_RESERVE,11.135134725,3.7
176,2,2,Zane Gonzalez,17,K,ACTIVE,7.830246613,13.0
177,2,2,Colts D/ST,16,Def,NA,6.5098806830000004,18.0
178,2,2,Benny Snell Jr.,20,Bench,ACTIVE,8.142973382900001,-0.9
179,2,2,James Robinson,2,RB,QUESTIONABLE,10.629257209,21.000000000000004
180,2,3,Michael Thomas,20,Bench,QUESTIONABLE,0.0,0.0
181,2,3,Patrick Mahomes,0,QB,ACTIVE,20.606484265,27.48
182,2,3,Tyreek Hill,4,WR,QUESTIONABLE,15.5257975969,21.8
183,2,3,Leonard Fournette,23,Flex,ACTIVE,8.065827875,27.6
184,2,3,Le'Veon Bell,20,Bench,ACTIVE,0.0,0.0
185,2,3,Mark Ingram II,2,RB,ACTIVE,9.668056459299999,15.7
186,2,3,Michael Gallup,4,WR,ACTIVE,13.380847044000001,7.800000000000001
187,2,3,Jared Cook,6,TE,ACTIVE,10.378549759,9.3
188,2,3,James White,2,RB,ACTIVE,0.0,0.0
189,2,3,49ers D/ST,16,Def,NA,9.222554051000003,7.0
190,2,3,Justin Tucker,17,K,ACTIVE,8.481572897,16.0
191,2,3,Cam Newton,20,Bench,QUESTIONABLE,17.505061390999998,34.58
