,Week,Team,Player,Slot,Pos,Status,Proj,Actual
357,3,8,DJ Chark Jr.,4,WR,ACTIVE,10.032473986,17.6
358,3,8,Chris Godwin,4,WR,QUESTIONABLE,13.520903290000001,7.0
359,3,8,George Kittle,6,TE,ACTIVE,14.084899469,11.7
360,4,1,Alvin Kamara,2,RB,ACTIVE,21.232194818000004,11.9
361,4,1,Travis Kelce,6,TE,ACTIVE,18.823381902999998,15.5
362,4,1,T.Y. Hilton,20,Bench,ACTIVE,0.0,0.0
363,4,1,Brandin Cooks,4,WR,ACTIVE,13.2157813853,13.100000000000001
364,4,1,Marlon Mack,2,RB,ACTIVE,14.972141075000001,3.9000000000000004
365,4,1,Calvin Ridley,4,WR,QUESTIONABLE,12.382059990800002,6.2
366,4,1,Greg Zuerlein,17,K,ACTIVE,10.304307989,13.0
367,4,1,Emmanuel Sanders,20,Bench,ACTIVE,11.0228435378,15.4
368,4,1,Matt Breida,20,Bench,ACTIVE,0.0,
369,4,1,Tyrell Williams,20,Bench,QUESTIONABLE,12.397624377,12.6
370,4,1,Chris Thompson,23,Flex,ACTIVE,13.66575061,10.0
371,4,1,Terry McLaurin,20,Bench,QUESTIONABLE,0.0,0.0
372,4,1,Philip Rivers,0,QB,ACTIVE,19.201647746299997,20.4
373,4,1,Sterling Shepard,4,WR,ACTIVE,13.1134432045,16.900000000000002
374,4,1,Seahawks D/ST,16,Def,NA,6.867198521,16.0
375,4,2,Saquon Barkley,20,Bench,ACTIVE,0.0,0.0
376,4,2,Melvin Gordon,20,Bench,ACTIVE,6.227891411,0.0
377,4,2,Mike Evans,4,WR,QUESTIONABLE,15.360262644,18.9
378,4,2,Julian Edelman,4,WR,QUESTIONABLE,15.948076458400001,7.0
379,4,2,Aaron Jones,2,RB,ACTIVE,14.372867741999999,17.8
380,4,2,Tyler Lockett,4,WR,ACTIVE,15.527598677,9.100000000000001
381,4,2,DJ Moore,23,Flex,QUESTIONABLE,13.490441110799999,7.4
382,4,2,Tarik Cohen,20,Bench,ACTIVE,10.586645426,9.799999999999999
383,4,2,Justin Tucker,17,K,ACTIVE,8.568205213999999,6.0
384,4,2,Dak Prescott,0,QB,ACTIVE,19.27142242,7.62
385,4,2,Marquise Brown,20,Bench,QUESTIONABLE,12.807124066899998,6.2
386,4,2,Wayne Gallman,2,RB,ACTIVE,11.992297453000003,27.8
387,4,2,Ravens D/ST,16,Def,NA,6.765458135000001,-6.0
388,4,2,Darrel Williams,20,Bench,QUESTIONABLE,11.343244637000002,18.6
389,4,2,Will Dissly,6,TE,QUESTIONABLE,8.348772041,18.7
390,4,3,Le'Veon Bell,20,Bench,ACTIVE,0.0,
391,4,3,Derrick Henry,2,RB,ACTIVE,14.846337581999999,11.8
392,4,3,Sony Michel,20,Bench,ACTIVE,9.059785550900001,6.300000000000001
393,4,3,Jarvis Landry,4,WR,QUESTIONABLE,12.5665554892,24.7
394,4,3,Bears D/ST,16,Def,NA,7.660708406,17.0
395,4,3,Harrison Butker,17,K,ACTIVE,8.590530325,10.0
396,4,3,Tom Brady,20,Bench,ACTIVE,16.9307453083,3.7
397,4,3,Allen Robinson II,4,WR,ACTIVE,12.39639,14.7
398,4,3,Tyreek Hill,20,Bench,ACTIVE,0.0,0.0
399,4,3,James White,2,RB,ACTIVE,12.652400921,13.8
400,4,3,Demarcus Robinson,4,WR,ACTIVE,11.444933026000001,7.5
401,4,3,Vance McDonald,20,Bench,ACTIVE,0.0,0.0
402,4,3,Zach Ertz,6,TE,QUESTIONABLE,13.862441685999999,13.5
403,4,3,Austin Ekeler,23,Flex,ACTIVE,20.17567258,29.2
404,4,3,Deshaun Watson,0,QB,ACTIVE,21.299877572,11.600000000000001
405,4,4,DeAndre Hopkins,4,WR,QUESTIONABLE,17.697589223,7.1000000000000005
406,4,4,Ezekiel Elliott,2,RB,ACTIVE,20.490874718000004,16.5
407,4,4,Keenan Allen,4,WR,ACTIVE,22.072261545900002,9.8
408,4,4,Dalvin Cook,2,RB,ACTIVE,18.389983535,19.0
409,4,4,Kenny Golladay,4,WR,ACTIVE,14.1621864081,23.7
410,4,4,A.J. Green,20,Bench,QUESTIONABLE,0.0,0.0
411,4,4,Josh Gordon,20,Bench,OUT,12.813810189400002,7.6000000000000005
412,4,4,Russell Wilson,0,QB,ACTIVE,20.672554627,14.3
413,4,4,Stephen Gostkowski,17,K,QUESTIONABLE,7.545654260999999,4.0
414,4,4,Leonard Fournette,23,Flex,QUESTIONABLE,16.468432,26.5
415,4,4,Darren Waller,6,TE,QUESTIONABLE,13.06748538,12.3
416,4,4,Greg Olsen,20,Bench,ACTIVE,12.101754922,2.5
417,4,4,Carson Wentz,20,Bench,QUESTIONABLE,17.633102403,19.700000000000003
418,4,4,Daniel Jones,20,Bench,ACTIVE,18.292437706,12.3
419,4,4,Rams D/ST,16,Def,NA,7.611619620000001,0.0
420,4,5,James Conner,2,RB,QUESTIONABLE,17.042227456,26.5
421,4,5,Julio Jones,4,WR,ACTIVE,17.887399102599996,9.3
422,4,5,Adam Thielen,4,WR,ACTIVE,13.9118310389,2.6
423,4,5,Josh Jacobs,23,Flex,QUESTIONABLE,13.022838609000003,12.8
424,4,5,Mark Ingram II,2,RB,ACTIVE,14.717001542,8.100000000000001
425,4,5,Mike Williams,20,Bench,ACTIVE,0.0,0.0
426,4,5,Evan Engram,6,TE,QUESTIONABLE,13.7044827207,9.4
427,4,5,David Montgomery,20,Bench,ACTIVE,12.126412197000002,9.700000000000001
428,4,5,Jaguars D/ST,16,Def,NA,7.941441084999999,1.0
429,4,5,Jake Elliott,17,K,ACTIVE,7.511213518000002,4.0
430,4,5,Lamar Jackson,0,QB,ACTIVE,20.351555027000003,24.480000000000004
431,4,5,Justin Jackson,20,Bench,ACTIVE,0.0,0.0
432,4,5,John Ross III,20,Bench,ACTIVE,11.8594101237,6.6
433,4,5,Robert Woods,4,WR,ACTIVE,13.017626770300001,29.400000000000002
434,4,5,Kenyan Drake,20,Bench,ACTIVE,10.786991943,10.3
435,4,6,Todd Gurley II,2,RB,ACTIVE,15.59631219,26.0
436,4,6,Michael Thomas,4,WR,ACTIVE,17.084980538,18.5
437,4,6,Patrick Mahomes,0,QB,ACTIVE,24.274363542000003,18.0
438,4,6,Amari Cooper,4,WR,ACTIVE,15.4079995857,9.8
439,4,6,Cooper Kupp,4,WR,ACTIVE,16.0331538694,26.900000000000002
440,4,6,Chris Carson,2,RB,QUESTIONABLE,14.120429513000001,18.5
441,4,6,Sammy Watkins,23,Flex,ACTIVE,16.015793675,6.4
442,4,6,Bills D/ST,20,Bench,NA,4.741048783,6.0
443,4,6,Wil Lutz,17,K,ACTIVE,7.400330072999999,14.0
444,4,6,Devonta Freeman,20,Bench,ACTIVE,13.585218420000002,18.0
445,4,6,Devin Singletary,20,Bench,ACTIVE,0.0,0.0
446,4,6,Patriots D/ST,16,Def,NA,6.958918000000001,24.0
447,4,6,Miles Sanders,20,Bench,QUESTIONABLE,10.191353784999999,7.2
448,4,6,Phillip Dorsett II,20,Bench,ACTIVE,10.1407412629,3.9
449,4,6,Austin Hooper,6,TE,ACTIVE,9.755618509,22.0
450,4,7,Christian McCaffrey,2,RB,ACTIVE,22.620449345999997,33.9
451,4,7,JuJu Smith-Schuster,4,WR,ACTIVE,14.564194611000001,4.5
452,4,7,Kerryon Johnson,20,Bench,ACTIVE,14.695468002999998,15.7
453,4,7,Tyler Boyd,4,WR,ACTIVE,15.712955694800002,6.300000000000001
454,4,7,Matt Ryan,0,QB,ACTIVE,18.5147790756,15.680000000000001
455,4,7,Stefon Diggs,20,Bench,ACTIVE,10.9317108455,15.8
456,4,7,Kyler Murray,20,Bench,ACTIVE,18.979560972,16.34
457,4,7,Joe Mixon,2,RB,ACTIVE,13.831089099000001,10.299999999999999
458,4,7,Odell Beckham Jr.,4,WR,QUESTIONABLE,17.581124867700005,4.0
459,4,7,Larry Fitzgerald,23,Flex,ACTIVE,14.11722353,9.7
460,4,7,Phillip Lindsay,20,Bench,QUESTIONABLE,14.974526049,7.000000000000001
461,4,7,Delanie Walker,6,TE,QUESTIONABLE,12.155586577000001,1.4
462,4,7,Chargers D/ST,16,Def,NA,11.688854981000002,13.0
463,4,7,Mecole Hardman,20,Bench,ACTIVE,11.340969005800002,0.9
464,4,7,Chris Boswell,17,K,ACTIVE,8.218488386,10.0
465,4,8,David Johnson,2,RB,ACTIVE,15.886517210000001,21.9
466,4,8,Davante Adams,4,WR,ACTIVE,17.262571864,28.0
467,4,8,Nick Chubb,2,RB,ACTIVE,16.130332245,39.3
468,4,8,Damien Williams,20,Bench,ACTIVE,0.0,0.0
469,4,8,Alshon Jeffery,20,Bench,QUESTIONABLE,12.132307902,12.8
470,4,8,Aaron Rodgers,0,QB,ACTIVE,18.219445694,25.48
471,4,8,Christian Kirk,4,WR,ACTIVE,13.861451965299999,8.3
472,4,8,Ka'imi Fairbairn,17,K,ACTIVE,8.45106962,3.0
473,4,8,Vikings D/ST,16,Def,NA,6.425561085,5.0
474,4,8,Michael Gallup,20,Bench,ACTIVE,0.0,0.0
475,4,8,LeSean McCoy,23,Flex,ACTIVE,12.265261959999998,16.900000000000002
476,4,8,Mark Andrews,6,TE,ACTIVE,12.18293898,13.1
477,4,8,DJ Chark Jr.,20,Bench,ACTIVE,11.433522014000001,8.4
478,4,8,Chris Godwin,4,WR,QUESTIONABLE,13.555489916,41.2
479,4,8,George Kittle,20,Bench,ACTIVE,0.0,
480,5,1,Alvin Kamara,2,RB,ACTIVE,21.312009223,16.919999999999998
481,5,1,Travis Kelce,6,TE,ACTIVE,17.603889457,11.0
482,5,1,T.Y. Hilton,4,WR,ACTIVE,16.242224798000002,7.7
483,5,1,Brandin Cooks,4,WR,ACTIVE,13.755169569400001,6.6000000000000005
484,5,1,Marlon Mack,2,RB,ACTIVE,13.581071242000002,17.800000000000004
485,5,1,Calvin Ridley,20,Bench,QUESTIONABLE,12.192091825899999,19.8
486,5,1,Greg Zuerlein,17,K,ACTIVE,9.47186224,11.0
487,5,1,Emmanuel Sanders,23,Flex,ACTIVE,12.6794697394,1.9
488,5,1,Tyrell Williams,20,Bench,QUESTIONABLE,0.0,0.0
489,5,1,Terry McLaurin,20,Bench,QUESTIONABLE,11.105017591,8.100000000000001
490,5,1,Jameis Winston,0,QB,QUESTIONABLE,19.034945258,17.46
491,5,1,Eagles D/ST,16,Def,NA,11.390664158999998,36.0
492,5,1,Marquez Valdes-Scantling,4,WR,ACTIVE,13.329745506400002,2.8
493,5,1,Tevin Coleman,20,Bench,ACTIVE,10.240321299,15.700000000000001
494,5,1,Devin Singletary,20,Bench,ACTIVE,0.0,0.0
495,5,2,Saquon Barkley,20,Bench,ACTIVE,0.0,0.0
496,5,2,Melvin Gordon,23,Flex,ACTIVE,12.506399989999997,7.8
497,5,2,Mike Evans,4,WR,QUESTIONABLE,16.000220773,0.0
498,5,2,Julian Edelman,4,WR,QUESTIONABLE,14.812299942200003,25.0
499,5,2,Aaron Jones,2,RB,ACTIVE,15.160688034000001,49.2
500,5,2,Tyler Lockett,4,WR,ACTIVE,15.353958784499998,14.3
501,5,2,DJ Moore,20,Bench,QUESTIONABLE,12.1987928055,15.1
502,5,2,Justin Tucker,17,K,ACTIVE,7.777494949,16.0
503,5,2,Dak Prescott,0,QB,ACTIVE,19.469484897,23.22
504,5,2,Marquise Brown,20,Bench,QUESTIONABLE,11.760543406699998,11.2
505,5,2,Wayne Gallman,2,RB,ACTIVE,14.972290266000002,1.4000000000000001
506,5,2,Darrel Williams,20,Bench,QUESTIONABLE,3.2154071703000002,0.0
507,5,2,Will Dissly,6,TE,QUESTIONABLE,10.145787885999999,12.8
508,5,2,Titans D/ST,16,Def,NA,8.854895072,8.0
509,5,2,Sterling Shepard,20,Bench,ACTIVE,13.104321691400001,9.7
510,5,3,Le'Veon Bell,23,Flex,ACTIVE,17.380870059,15.8
511,5,3,Derrick Henry,2,RB,ACTIVE,16.012205703,13.8
512,5,3,Sony Michel,20,Bench,ACTIVE,13.408321672400001,21.3
513,5,3,Jarvis Landry,4,WR,QUESTIONABLE,13.695843149500002,11.5
514,5,3,Bears D/ST,16,Def,NA,8.427199486,3.0
515,5,3,Harrison Butker,17,K,ACTIVE,9.563486207,7.0
516,5,3,Tom Brady,0,QB,ACTIVE,18.157463299299998,23.92
517,5,3,Allen Robinson II,4,WR,ACTIVE,13.344959408,28.700000000000003
518,5,3,Tyreek Hill,20,Bench,ACTIVE,0.0,0.0
519,5,3,James White,20,Bench,ACTIVE,14.555486354000001,13.2
520,5,3,Demarcus Robinson,4,WR,ACTIVE,10.563811109999998,6.1
521,5,3,Vance McDonald,20,Bench,ACTIVE,7.667324585999999,6.4
522,5,3,Zach Ertz,6,TE,QUESTIONABLE,13.008032486,16.7
523,5,3,Austin Ekeler,2,RB,ACTIVE,14.45159657,22.299999999999997
524,5,3,Deshaun Watson,20,Bench,ACTIVE,20.235981388,41.739999999999995
525,5,4,DeAndre Hopkins,4,WR,QUESTIONABLE,16.668051940999998,15.8
526,5,4,Ezekiel Elliott,2,RB,ACTIVE,21.259579277,17.1
527,5,4,Keenan Allen,4,WR,ACTIVE,17.776978702300003,5.8
528,5,4,Dalvin Cook,2,RB,ACTIVE,21.999904619,25.800000000000004
529,5,4,Kenny Golladay,20,Bench,ACTIVE,0.0,
530,5,4,A.J. Green,20,Bench,QUESTIONABLE,0.0,0.0
531,5,4,Josh Gordon,4,WR,OUT,12.687513126799999,10.9
532,5,4,Russell Wilson,0,QB,ACTIVE,19.491589031000004,29.92
533,5,4,Leonard Fournette,23,Flex,QUESTIONABLE,16.404191924,23.700000000000003
534,5,4,Darren Waller,6,TE,QUESTIONABLE,14.621915553000001,7.9
535,5,4,Greg Olsen,20,Bench,ACTIVE,10.505325337,0.0
536,5,4,Carson Wentz,20,Bench,QUESTIONABLE,17.532425758,12.06
537,5,4,Joey Slye,17,K,ACTIVE,7.649812132000001,2.0
538,5,4,Panthers D/ST,16,Def,NA,7.859319244,8.0
539,5,4,Tony Pollard,20,Bench,ACTIVE,3.8334069466,1.9000000000000001
540,5,5,James Conner,2,RB,QUESTIONABLE,15.558440215000001,11.5
541,5,5,Julio Jones,4,WR,ACTIVE,18.775061266,7.2
542,5,5,Adam Thielen,4,WR,ACTIVE,13.6861901089,32.0
543,5,5,Josh Jacobs,23,Flex,QUESTIONABLE,11.950713833,29.3
544,5,5,Mark Ingram II,2,RB,ACTIVE,13.923140035,12.9
545,5,5,Mike Williams,20,Bench,ACTIVE,10.926985699000001,13.4
546,5,5,Evan Engram,6,TE,QUESTIONABLE,14.404412066699999,10.7
547,5,5,David Montgomery,20,Bench,ACTIVE,14.246982045000001,10.6
548,5,5,Jaguars D/ST,16,Def,NA,4.745799375999999,1.0
549,5,5,Jake Elliott,17,K,ACTIVE,7.962902860999999,7.0
550,5,5,Lamar Jackson,0,QB,ACTIVE,21.022774136000002,11.440000000000001
551,5,5,Justin Jackson,20,Bench,ACTIVE,0.8609687098000001,0.0
552,5,5,Robert Woods,4,WR,ACTIVE,14.480202590600001,9.8
553,5,5,Kenyan Drake,20,Bench,ACTIVE,0.0,
554,5,5,Curtis Samuel,20,Bench,ACTIVE,11.2690995047,7.4
555,5,6,Todd Gurley II,2,RB,ACTIVE,16.651381562,18.700000000000003
556,5,6,Michael Thomas,4,WR,ACTIVE,17.112046895000002,41.2
557,5,6,Patrick Mahomes,0,QB,ACTIVE,23.748749490999998,18.54
558,5,6,Amari Cooper,4,WR,ACTIVE,14.4665790647,39.6
559,5,6,Cooper Kupp,4,WR,ACTIVE,16.634541956600003,26.700000000000003
560,5,6,Chris Carson,2,RB,QUESTIONABLE,14.613800125000003,19.3
561,5,6,Sammy Watkins,23,Flex,ACTIVE,15.086304196000002,0.0
562,5,6,Bills D/ST,20,Bench,NA,6.46666905,13.0
563,5,6,Wil Lutz,17,K,ACTIVE,8.450209903,7.0
564,5,6,Devonta Freeman,20,Bench,ACTIVE,13.394698732999998,18.0
565,5,6,Patriots D/ST,16,Def,NA,11.196016279999998,16.0
566,5,6,Miles Sanders,20,Bench,QUESTIONABLE,10.701001908,10.4
567,5,6,Austin Hooper,6,TE,ACTIVE,11.820655351000001,13.600000000000001
568,5,6,Marvin Jones Jr.,20,Bench,QUESTIONABLE,0.0,
569,5,6,Golden Tate,20,Bench,ACTIVE,10.5520051019,4.3
570,5,7,Christian McCaffrey,2,RB,ACTIVE,23.924242037,47.7
571,5,7,JuJu Smith-Schuster,20,Bench,ACTIVE,12.341542679,18.5
572,5,7,Kerryon Johnson,20,Bench,ACTIVE,0.0,
573,5,7,Tyler Boyd,23,Flex,ACTIVE,14.788881396799999,28.3
574,5,7,Matt Ryan,20,Bench,ACTIVE,19.1090793467,31.9
575,5,7,Stefon Diggs,4,WR,ACTIVE,11.124750698300002,7.4
576,5,7,Kyler Murray,0,QB,ACTIVE,19.147189393,25.42
577,5,7,Joe Mixon,2,RB,ACTIVE,14.647144665,11.9
578,5,7,Odell Beckham Jr.,4,WR,QUESTIONABLE,16.8642526119,5.0
579,5,7,Larry Fitzgerald,4,WR,ACTIVE,14.974502059000002,11.8
580,5,7,Phillip Lindsay,20,Bench,QUESTIONABLE,13.878709015,24.7
581,5,7,Delanie Walker,20,Bench,QUESTIONABLE,10.36554894,2.0
582,5,7,Chargers D/ST,16,Def,NA,7.763436892000001,12.0
583,5,7,Matt Gay,17,K,ACTIVE,8.781067732999999,7.0
584,5,7,Tyler Eifert,6,TE,ACTIVE,7.877487027,3.4000000000000004
585,5,8,David Johnson,2,RB,ACTIVE,19.437822938,18.6
586,5,8,Davante Adams,20,Bench,ACTIVE,0.0,0.0
587,5,8,Nick Chubb,2,RB,ACTIVE,19.764141091000003,10.900000000000002
588,5,8,Damien Williams,20,Bench,ACTIVE,13.422820627000002,6.800000000000001
589,5,8,Alshon Jeffery,4,WR,QUESTIONABLE,11.641465221,11.2
590,5,8,Aaron Rodgers,0,QB,ACTIVE,18.589993219,9.42
591,5,8,Christian Kirk,20,Bench,ACTIVE,0.0,0.0
592,5,8,Vikings D/ST,16,Def,NA,5.7103206900000005,14.0
593,5,8,Michael Gallup,20,Bench,ACTIVE,11.5048675,24.3
594,5,8,LeSean McCoy,20,Bench,ACTIVE,11.088271488000002,2.3000000000000003
595,5,8,Mark Andrews,6,TE,ACTIVE,14.58137938,9.5
596,5,8,DJ Chark Jr.,4,WR,ACTIVE,11.441743353,36.400000000000006
597,5,8,Chris Godwin,4,WR,QUESTIONABLE,15.570977435000001,31.5
598,5,8,George Kittle,23,Flex,ACTIVE,13.663428389,20.8
599,5,8,Zane Gonzalez,17,K,ACTIVE,7.80636458,13.0
600,6,1,Alvin Kamara,2,RB,ACTIVE,20.605786760000004,13.6
601,6,1,Travis Kelce,6,TE,ACTIVE,17.203373692000003,9.8
602,6,1,T.Y. Hilton,20,Bench,ACTIVE,0.0,
603,6,1,Brandin Cooks,4,WR,ACTIVE,12.557175342599999,6.2
604,6,1,Marlon Mack,20,Bench,ACTIVE,0.0,
605,6,1,Calvin Ridley,4,WR,QUESTIONABLE,12.534098135699999,14.8
606,6,1,Greg Zuerlein,17,K,ACTIVE,10.933725649,1.0
607,6,1,Tyrell Williams,20,Bench,QUESTIONABLE,0.0,
608,6,1,Terry McLaurin,4,WR,QUESTIONABLE,13.383262401000001,26.0
609,6,1,Tevin Coleman,20,Bench,ACTIVE,12.252963077999999,14.1
610,6,1,Cowboys D/ST,16,Def,NA,8.41136062,3.0
611,6,1,Chris Thompson,23,Flex,ACTIVE,13.898019066000003,4.0
612,6,1,Carlos Hyde,20,Bench,ACTIVE,10.066855458700001,18.0
613,6,1,Gardner Minshew II,0,QB,ACTIVE,17.207816241,4.620000000000001
614,6,1,Malcolm Brown,2,RB,ACTIVE,13.443395092,4.0
615,6,2,Saquon Barkley,20,Bench,ACTIVE,0.0,0.0
616,6,2,Melvin Gordon,2,RB,ACTIVE,16.331665526000002,7.8
617,6,2,Mike Evans,4,WR,QUESTIONABLE,14.085996134000002,20.6
618,6,2,Julian Edelman,4,WR,QUESTIONABLE,15.074138528599999,20.3
619,6,2,Aaron Jones,2,RB,ACTIVE,17.457794575,8.0
620,6,2,Tyler Lockett,4,WR,ACTIVE,14.9331120275,12.8
621,6,2,DJ Moore,23,Flex,QUESTIONABLE,14.0679183247,15.600000000000001
622,6,2,Justin Tucker,17,K,ACTIVE,7.830070771000001,13.0
623,6,2,Dak Prescott,0,QB,ACTIVE,18.414093088,18.22
624,6,2,Marquise Brown,20,Bench,QUESTIONABLE,0.0,0.0
625,6,2,Will Dissly,6,TE,QUESTIONABLE,10.925997495999999,0.0
626,6,2,Titans D/ST,16,Def,NA,7.700802376,7.0
627,6,2,Courtland Sutton,20,Bench,ACTIVE,13.050555005,11.600000000000001
628,6,2,Jordan Howard,20,Bench,QUESTIONABLE,11.309051227000001,4.9
629,6,2,Matt Breida,20,Bench,ACTIVE,10.700354124999999,10.3
630,6,3,Le'Veon Bell,23,Flex,ACTIVE,20.172680190999998,12.3
631,6,3,Derrick Henry,2,RB,ACTIVE,14.768094366,4.300000000000001
632,6,3,Sony Michel,20,Bench,ACTIVE,15.334630819,13.3
633,6,3,Jarvis Landry,4,WR,QUESTIONABLE,13.885953401500002,6.6
634,6,3,Bears D/ST,20,Bench,NA,,
635,6,3,Harrison Butker,17,K,ACTIVE,8.724403571,6.0
636,6,3,Tom Brady,0,QB,ACTIVE,19.1817654223,21.96
637,6,3,Allen Robinson II,20,Bench,ACTIVE,0.0,
638,6,3,Tyreek Hill,4,WR,ACTIVE,13.826015336200001,25.0
639,6,3,James White,20,Bench,ACTIVE,16.355611231999998,13.5
640,6,3,Demarcus Robinson,4,WR,ACTIVE,9.690736742999999,0.0
641,6,3,Zach Ertz,6,TE,QUESTIONABLE,13.932450799,7.4
642,6,3,Austin Ekeler,2,RB,ACTIVE,14.559358825999999,5.800000000000001
643,6,3,Deshaun Watson,20,Bench,ACTIVE,21.473120877,29.4
644,6,3,Packers D/ST,16,Def,NA,5.303975918000001,5.0
645,6,4,DeAndre Hopkins,4,WR,QUESTIONABLE,17.355754106,16.5
646,6,4,Ezekiel Elliott,2,RB,ACTIVE,18.689298907,26.3
647,6,4,Keenan Allen,4,WR,ACTIVE,16.2406891449,5.300000000000001
648,6,4,Dalvin Cook,2,RB,ACTIVE,21.914456809999997,13.400000000000002
649,6,4,Kenny Golladay,4,WR,ACTIVE,15.644673711000001,17.1
650,6,4,A.J. Green,20,Bench,QUESTIONABLE,0.0,0.0
651,6,4,Josh Gordon,20,Bench,OUT,12.6129448106,1.7000000000000002
652,6,4,Russell Wilson,0,QB,ACTIVE,20.361541652,28.900000000000002
653,6,4,Leonard Fournette,23,Flex,QUESTIONABLE,18.503325743,17.8
654,6,4,Darren Waller,20,Bench,QUESTIONABLE,0.0,
655,6,4,Greg Olsen,6,TE,ACTIVE,10.07727552,9.2
656,6,4,Carson Wentz,20,Bench,QUESTIONABLE,16.033822317000002,20.54
657,6,4,Joey Slye,17,K,ACTIVE,8.107836534,13.0
658,6,4,Washington D/ST,16,Def,NA,9.13677757,13.0
659,6,4,Devin Singletary,20,Bench,ACTIVE,0.0,
660,6,5,James Conner,2,RB,QUESTIONABLE,15.062133496,30.900000000000002
661,6,5,Julio Jones,4,WR,ACTIVE,17.669511304199997,18.8
662,6,5,Adam Thielen,4,WR,ACTIVE,13.712085227600001,17.7
663,6,5,Josh Jacobs,20,Bench,QUESTIONABLE,0.0,
664,6,5,Mark Ingram II,2,RB,ACTIVE,15.992628803999999,15.399999999999999
665,6,5,Mike Williams,20,Bench,ACTIVE,10.434259857599999,12.2
666,6,5,Evan Engram,20,Bench,QUESTIONABLE,0.0,0.0
667,6,5,David Montgomery,20,Bench,ACTIVE,0.0,
668,6,5,Lamar Jackson,0,QB,ACTIVE,23.468270722,30.64
669,6,5,Robert Woods,4,WR,ACTIVE,14.089344176200001,7.6
670,6,5,Kenyan Drake,23,Flex,ACTIVE,13.056067092999998,13.0
671,6,5,Curtis Samuel,20,Bench,ACTIVE,12.5431832347,23.8
672,6,5,Jared Cook,6,TE,ACTIVE,8.098590394,12.7
673,6,5,Ravens D/ST,16,Def,NA,9.076484879999999,8.0
674,6,5,Josh Lambo,17,K,ACTIVE,8.387211951,6.0
675,6,6,Todd Gurley II,20,Bench,ACTIVE,0.0,0.0
676,6,6,Michael Thomas,4,WR,ACTIVE,19.597396164000003,16.9
677,6,6,Patrick Mahomes,0,QB,ACTIVE,22.869478360000002,18.82
678,6,6,Amari Cooper,4,WR,ACTIVE,15.717017731,1.3
679,6,6,Cooper Kupp,4,WR,ACTIVE,17.829262496000002,5.7
680,6,6,Chris Carson,2,RB,QUESTIONABLE,16.961127036,25.9
681,6,6,Sammy Watkins,20,Bench,ACTIVE,0.0,0.0
682,6,6,Bills D/ST,20,Bench,NA,,
683,6,6,Wil Lutz,17,K,ACTIVE,7.280715733999998,8.0
684,6,6,Devonta Freeman,2,RB,ACTIVE,15.424474269,26.8
685,6,6,Patriots D/ST,16,Def,NA,11.728177828000002,29.0
686,6,6,Miles Sanders,20,Bench,QUESTIONABLE,12.098333498999999,18.2
687,6,6,Austin Hooper,6,TE,ACTIVE,14.856252803999999,25.700000000000003
688,6,6,Marvin Jones Jr.,23,Flex,QUESTIONABLE,11.9768596991,3.7
689,6,6,Golden Tate,20,Bench,ACTIVE,12.991354966800001,22.200000000000003
690,6,7,Christian McCaffrey,2,RB,ACTIVE,26.603568715999998,21.700000000000003
691,6,7,JuJu Smith-Schuster,20,Bench,ACTIVE,12.440809496000002,1.7000000000000002
692,6,7,Kerryon Johnson,20,Bench,ACTIVE,13.853495006,14.100000000000001
693,6,7,Tyler Boyd,4,WR,ACTIVE,15.660368111199999,4.0
694,6,7,Matt Ryan,0,QB,ACTIVE,19.9102681713,30.939999999999998
695,6,7,Stefon Diggs,20,Bench,ACTIVE,10.183619856100002,43.5
696,6,7,Kyler Murray,20,Bench,ACTIVE,19.731992836000003,28.799999999999997
697,6,7,Joe Mixon,20,Bench,ACTIVE,13.413341533,5.9
698,6,7,Odell Beckham Jr.,4,WR,QUESTIONABLE,15.061625991799998,16.1
699,6,7,Larry Fitzgerald,4,WR,ACTIVE,13.556126942,12.9
700,6,7,Phillip Lindsay,20,Bench,QUESTIONABLE,15.654515525999999,15.5
701,6,7,Delanie Walker,6,TE,QUESTIONABLE,8.445636536,7.3
702,6,7,Chargers D/ST,16,Def,NA,8.451001265,4.0
703,6,7,Matt Gay,17,K,ACTIVE,8.174912115,6.0
704,6,7,Will Fuller V,23,Flex,QUESTIONABLE,14.996867772000002,9.4
705,6,8,David Johnson,23,Flex,ACTIVE,18.229959374999996,28.2
706,6,8,Davante Adams,20,Bench,ACTIVE,0.0,0.0
707,6,8,Nick Chubb,2,RB,ACTIVE,20.042442625,28.900000000000002
708,6,8,Damien Williams,2,RB,ACTIVE,16.261948563,9.0
709,6,8,Alshon Jeffery,20,Bench,QUESTIONABLE,12.8511973559,23.6
710,6,8,Aaron Rodgers,0,QB,ACTIVE,17.994929354,18.32
711,6,8,Christian Kirk,20,Bench,ACTIVE,0.0,0.0
712,6,8,Vikings D/ST,16,Def,NA,5.690678669,5.0
713,6,8,Michael Gallup,4,WR,ACTIVE,12.660623426,8.8
714,6,8,LeSean McCoy,20,Bench,ACTIVE,7.892265117,6.4
715,6,8,Mark Andrews,20,Bench,ACTIVE,14.219117449999999,13.9
716,6,8,DJ Chark Jr.,4,WR,ACTIVE,13.514178647000001,7.3
717,6,8,Chris Godwin,4,WR,QUESTIONABLE,15.898774107000001,25.1
718,6,8,George Kittle,6,TE,ACTIVE,16.104735955500004,18.3
719,6,8,Zane Gonzalez,17,K,ACTIVE,9.098840809,10.0
